tweet_id	tweet	class
1049552743801720832	эксперты расскажите подробнее препарате тебантин почему многие подростки применяют каков эффект последствия	0
1158416551076421633	самом носу пить обезбол зубов саму проблему решит носа капли стероидные помогут флутиказоном месяца капать рекомендую ибо привыкание вызывает нихуя помогает	1
693755411871170562	поставка лекарственных средств ципрофлоксацин splits	0
1004112204499742720	прозак алкоголем норм алкоголя нужно меньше	0
1126107587131387905	кветиапина мышцы сами венлафаксина тревожно сативы паника гарсона ступор	1
1020048718396043264	ЮЗЕРНЕЙМ сертралин флуоксетин оба сиозс обоих случаях небольшой тремор изменение веса длительности сна флуоксетина изжога пить голодный желудок либидо жизни низкое оба сработали хотелось плакать целыми днями	1
893027243496177664	третий день беталоком тахикардия ушла давление пульс думал пить сегодня решил последовать совету врача	0
986292401827405825	днепрвг дніпровг купили бандаж бойца операции нужен сальбутамол одному бойцы терапии спасибо	0
938909305004285953	продавщица рынке услышала наушниках играет спартак продала полы прозак	0
893881478450380803	благодарю житнев сеалекс принял раззабивался последних матчах	0
1152559229737349120	москве открыли заведение подают лоперамид	0
909026176512995328	счёт флуоксетина могу проконсультировать подробно	0
1162043152863244289	любимое венлафаксин пила	0
1044594368773009409	сижу туплю хочу спать вписываю название лекарства хотела жить городе названием венлафаксин	0
1145114905005252608	попробовал ксанакс нормально идёт ЮЗЕРНЕЙМ	0
1097972048222146563	ЮЗЕРНЕЙМ грустно док прозак	0
743556834443792384	сначала сеалекс прибили наглухо гандоны взялись нагиев лопыревой двигают ловелас совпадение	0
1012283457341476865	нахрена прозак банальный флуоксетин	0
707537414881992705	кофеин состоит углерода водорода азота кислорода кокаин талидомид нейлон тротил героин приятного кофепития	0
1113078488267964416	хуевое обстоятельство заключается угробила эндокринную систему третьем курсе начала сильно терять волосы полтора года борюсь проблемой наблюдаюсь врача принимаю эутирокс витамины	0
873117949157982210	современная фарма прекрасна раньше люди гибли обезвоживания лоперамидом угле перекрыл вентель ходи	0
1046025977141374978	бля ещё сероквелем покупал наверное щяс слабый сероквель	0
849699019731476481	прегабалин оставит россиянина грузии навсегда	0
808033091235315718	ксанакса счёт	0
966662893742841856	ЮЗЕРНЕЙМ ЮЗЕРНЕЙМ лет сидел эутироксе синтетический имел лишний вес утомляемость рассеянное внимание трудности сном мышечные боли низкий уровень энергии моно терапия синтетическим мало кому помогает якобы норм анализах	1
1025056624896090118	блядь ахуе моей маме мразь дала флуоксетин блядь похудеть какого хуя	1
1121799810887979010	прописали флуоксетин опа снова здравствуйте	0
698864326262812672	лампово проводим воскресенье гориллой флуоксетином	0
1043799543362596866	понимали количество 🤫 🤭 изъяли грамм травы таблеток ксанакса	0
1070108803176300544	рексетин дешевле сильно хуже производство польша	0
890923150858485760	имел дела питомцами полезный опыт наверное подготовил зиртек сальбутамол всякий случай 🚑	0
907036818973057024	зодак цитрин фексадин кларитин ксизал супрастин лоратадин фликсоназе помогает 🤧 🌿 🍃 ☘ ️ попробую эриус	0
1114481964529213441	вышел полностью чай думаю купить флуоксетин	0
1144842418342125568	именно прозак флуоксетин циталопрам панурамин зимелидин аналоги использовать никакие препараты зверобоя исключение наружного применения принимает ингибиторы моноаминоксидазы феналзин ниаламид транилципромин метралиндол	0
1085982722986835979	плохому танцору говорится нужен ксанакс	0
1164625010868330499	спасибо пароксетину лично вижу особой трагедии поправилась пароксетина снова окно прыгала	0
670944043979902976	намекаю качестве подарка новый год отказалась лезвия пару упаковочек флуоксетина	0
1200852937456660480	ЮЗЕРНЕЙМ ЮЗЕРНЕЙМ партию имодиума выслать болезному	0
1124594717944090624	феназепамом дознулся дело блевотней постоянной очереди алпразолам будни вернусь вальпройке внутренности ебучий ужас скрючивало	1
805875905075748865	симона белс адерале норвежцы сальбутомоле далее ясно понятно	0
738631311624155136	блять веке живем выпей имодиум пиздуй работу	0
954086719002955777	ого глава UCI предложил sky отстранить фрумми гонок завершения дела сальбутамоле велоспорт	0
1048169953269088256	фендом фанонит насколько понял сидит ксанаксе вспомнил читал невролог выписала х	0
1032006981580726272	ваши закидушки ксанаксом значит такие крутые торчи которые заедают таблами ради	0
1132021029621182464	роботы будут выписывать прозак	0
931297889464315904	спится ксанаксу чтоль наебнуть братишка также сделал успеху шёл	0
1031821617993863168	сегодня забыл принять паксил	0
1167507669873299456	мем паксилом атараксом мем моей жизни	0
1089555804020195328	спасибо наталье сергеевне маме дарине броше бабушке маме брату старшей сестре флуоксетину лыжам свежему воздуху тане тане васе ребятам суда литологии двум книжкам минимум одной моей клетке головного мозга	0
1089938172967038978	тамифлю таки работает братцы сроки прошли голос правда пропал появилась надежда светлое будущее 😀 наша больничная касса маккаби распространяет препарат рецепту бесплатно мелочь приятно	1
1086525937749905409	фен алпразолам мать родину продам © канфуцэй	0
1035147975494959105	спасение астматика дело рук самого астматика сальбутамола супрастина эуфилина	0
1113848756603060224	смотрю узнать сек фладдом звонит паше технику подсказки СЕГОДНЯ ЕЛ КСАНАКС	0
1197405923528101895	ЮЗЕРНЕЙМ терапия евро стандарту абилифай ксанакс флу максимальной дозировке ебёт препараты взаимоусиливающие помимо ещё кодеин мигреней скармливают трогает зверобой должна пить этим молчу	0
1042886224674017281	реально стресс пиздец ожидала флуоксетином лишним закинутся	0
868456042383986688	таблетки таблетки таблетки снова закидываюсь паксилом болезни неизлечимы	0
893444331742392320	флу флуоксетин самое прозак	0
1140986222560632832	купил пять пачек беломора ед ксанаксом рогипнолом	0
1087203489514745856	объебаться флуоксетином школы	0
1041580820488744963	наш запах смены флуоксетина	0
989030256429424640	кого продать отдолжить лекарство пульмикорт ингаляций срочно	0
853000983668043776	паксил че цитата песни	0
987208749482987520	пил паксил дня начало сильно потряхивать пьезой суставы выпил одну чувствую переть начинает её заюзать	1
669199559378272256	счастье нашёл целую пачку флуоксетина	0
1078891340090564609	году открыли пашу техника вау нужен ксанакс нужен ксанакс ахаха прикольная знаю технека человека отличным чувством юмора богатым внутренним миром кучей интересных историй жизни	0
1139926560306270208	дальше орет употреблял ксанакс видит плохого	0
1140491421620822016	НОВИНКА прегаболин новом формате	0
1196770333874892805	сегодня сказали хорошая речь диктором буквально пару минут смогла выговорить слово метопролол наверное раза	0
669830684853329920	кофеин своему составу близок кокаину талидомиду тротилу героину нейлону	0
740139351535943680	нашу группу назвали дети флуоксетина	0
937954247358013441	бьёрген принимает стероиды сальбутамол разрешен мкг сутки	0
1076869880543100930	планируете справляться этим животным началом прозак вживление чипов другое	0
1165686199475953665	предлагаете взамен клопидогрель практически назначают альтернатива ривароксабан позвольте спросить практиковать изволите теории	0
1016556484040249344	дней лежу смогла узнать лишь дают адепресс труксал феназепам сорбифер капельницах знаю	0
1067108393540820997	перейдите зипрексу станете беременной	0
902398490726236161	наступает осень активируются биполярники депрессивные прозак	0
739498757889400832	играют плохо рекламы сеалекса	0
1167713176663789573	месяц пью флуоксетин анорексичная худоба	0
1062058509402062849	знаю флуоксетин слабее действует	0
1028649235103674369	левой руке прозак правой руке корвалол пиар менеджер загон	0
917766238755016707	таким увидел фотомастер петербурга расчехляйте фотошопы ребята объявляю конкурс победитель получит пачку флуоксетина	0
1142448957118963712	первый месяц пьешь венлафаксин становится тяжело уснуть спишь ночь днём постоянно зеваешь залипаешь тревожности ещё хотелось спрятаться одеяло лежать тк пила месяц ручаюсь проходит	1
867646943400472576	столько кофе прозака сколько думала человека летального исхода поместиться принципе	0
850102375125839872	обязательно каждом фанфике макрайли писать кирк сидит ксанаксе	0
1026094573188263942	знают ТА знают флуоксетин эдакий спаситель золото чудо свет конце тоннеля частично	0
969880733643870209	жру порошки таблетки полощусь спреях жизнь удалась эндокринологу сходила гже снова левотироксин метформин раза день назначат ахахаа сука	0
1124643788138401794	старость едешь одну ночь дачу друзьями берёшь собой мезим имодиум пластыри кг аптечку	0
758261318835179520	одиночестве страшно плюс нашел упаковку ламиктала плюс триггерит поступлений	0
1153176960887152641	метформин инсульт инфаркт средизимноморская диета инсульт инфаркт марихуанна рак исключить сахар гашеная сода раствор PH 9 сырые орехи йод оливковое масло физические нагрузки тренировки те вещи которые даруют долголетие	0
1162802122863366144	пиздец душишь бухыч лоперамид врагу пожелаю просраться хорошенько дня срать чувствовать нужно посрать	1
963741565469458434	чувствую прозак ещё даст знатьу началась аритмиябля	1
1148225361727168512	ЮЗЕРНЕЙМ выписали флуоксетин года пила	0
966293207595343873	анон пробовал пить зверобой качестве антидепрессанта ещё элеуторококк женьшень пью золофт ламотриджин ом заканчиваются купить стоит немало хватает зверобой эффект	0
1038317572968640514	паксил пиздец пропила пачку врач посоветовал новопассит купила вчера сиропе удивление реветь хочется меньше каждую секунду ревела стопит мб самовнушение основные негативные чувства притупились	0
1110844606143434758	марта мило интернет аптека рекомендует купить флуоксетин скидкой уточняет строго самовывоз рецепту	0
1132314223466430464	б понос имодиумом прекратился	0
947754163974193152	самый одежде мылся ибрагим дура эвкалипт айболит лоперамид	0
1201753548385591296	делать законопослушному российскому гражданину которому прегабалин необходим поискать ДРАКНЕТЕ	0
981548147557195776	посмотрел видео мировую эпидемию ксанакса тотальный пиздец думал нынешние подростки всём идеальны оказалось каждого поколения проблемы	0
1068652794314412033	ребятки реально страшно похоже попал новую побочку прозака всерьез думаю перейти винду пиздец лишь второй день сидения kdenlive грани безумных решений надеюсь утру попустит	1
1159454074435248129	охуительно блять метформин рецепту	0
814586727763480576	полтаблетки эгилока стучит нормально	0
1099039002357833730	дорогой дневник вынесла день дня вынесла НЮХАТЬ ФЛУОКСЕТИН спасибо болевым рецепторам слизистой	0
1021144175872479233	недоволен возьми ксанакса барбитуры жёсткой	0
1120064121188253701	каждый нахожусь грани срыва мечтаю лежать вересковых пустошах йоркшира дышать дышать дышать дышать вдыхать запах острова действует смертельная доза венлафаксина	0
1001063981522538496	геля школьница гелечка мета геля постриглась сделала челку попробовала вино начала учить физику пост геля алкоголик нобелевский лауреат получивший паралич пьяной драки сестрой сидит кетамине ксанаксе	0
1043184647755231232	остаётся посочувствовать попробуй имодиум	0
729961173379059712	ЮЗЕРНЕЙМ ЮЗЕРНЕЙМ заебла реклама сеалекс впечатление всей страны нестояк особенно спортивных каналах почему	0
654556786066755584	сиофор полный человек аллергичен получает результаты анализа крови повышенным лишним iqe незначительным повышением	0
1194769928626282498	остапа сегодня несёт всё декстроамфетамин	0
985750747911507970	ебаная безысходность спрашивают какую вкусняшку купить твой ответ оксикодон феназепам	0
1013177712029167617	флуоксетин алкоголь сап ночной пью флу ланнахер около месяца особых изменений вижу дошел дозы сутки сегодня решил бросать пью сутки завтра планирую принять мг выпить пива 5 интернете разные отзыв	0
1015132077413621761	таблеток имодиума рублей дерьме наживаться умудряются полный бангладеш	0
1036217496561491968	верху похоже начали принимать аддерал перерывах оргиями	0
1146415227245879296	глюкофаж посоветуй вместо метформина скажи глюков курсе одно разных фирм	0
1135208690900975616	паксил помогает мрачных мыслей моему тошнит болит голова	1
937670830309478401	нука нука сальбутамол стреод	0
1105832825385832450	ЮЗЕРНЕЙМ советую прозак рабочее говно м р х н помогает попроще относиться материальной хуйне хуйня материальная хз	0
738091237845176320	30 сидел флуоксетине прозак антидепр пиве КВ баклашки сказали мешать	0
843333274344853504	сальбутамол блять помру	0
983288340937093120	приходили врачи бессонной ночи температурой сказали грипп водичкой парацетамолом делу поможешь пейте тамифлю	0
1022614891411243010	лоперамид даст сдохнуть обезвоживания должен сообщить	0
1142160515352977413	ксанакс месяц сто таблеток выписывают	0
1025041446787792896	одной девушке выписали флуоксетин пометкой хроническому больному положено год капсул рецепт заканчивается сомневаюсь найду две тысячи снова сходить ермакову	0
1044676494541443075	ЮЗЕРНЕЙМ эутирокс подделку наткнулся месяца потерял попробуй	0
828745071419863040	идиотское чувство мерзко душе можешь никому сказать внутренние демоны закидываются ксанаксом плачут	0
1007400067001667585	хочется спать самом деле пульмикорт помощник мех	0
1085802853036376064	пойти блять психотерапевту выпросить ебаный флуоксетин немного серотонина вашей голове появилось	0
1130925422605230080	че аддералом реально меняет	0
1112022437951143937	съела сегодня заграничный орех начала задыхаться сильно помог вентолин узнала аллергия	1
1078035270866477056	кушаешь кветиапин	0
1058651097911488512	кветиапин нейролептик убирает абсолютно эмоции кормят американских солдат чувствовали достать лишь рецепту психиатра невролога минусов набор веса пиздец странные сны	1
967692106981675008	небулайзеры пульмикортом вентолином астматиков дышите	0
1011464228832796672	шаурму буду спасибо сел экзамен лоперамид помог	0
1066933904664350720	триган д баклосан насвай фенозепам СУКК ЗАЕБУСЬ ПЕРЕЧИСЛЯТЬ пихал протяжении дней временем бухал	0
1045610730932850688	принимаю кветиапин мг флуоксетин врач рекомендует отменять первый месяц стоит послушать отменить немного побыстрее месяц	0
962621380851269632	крюгер падении сбил дыхание срочно понадобились пара впрысков сальбутамола которого норвежцы официально привезли целый чемодан	0
1156913478185209858	США средний рост цен лекарств составил 5 выше уровня инфляции лекарство подорожало антидепрессант прозак треть больных пьют лекарства цены rx savings solutions	0
1093523199797669893	знаешь ОРЗ ОРВИ выпей антигриппин UPSA вылечит симптомы снимет ежели грипп тамифлю реленза рекомендованы ВОЗ .остальное кагоцел ингавирин шляпа	1
646732954660638720	угараю рекламы сеалекса АХАХА	0
1087360466094080001	видишь написано ксанакс нормально русски нужно писать дура	0
1093148929213038592	видимо читать нужно ксанакса	0
765454313195995136	прозаке посл сидела февраля май	0
947176421717434370	настолько праздничное настроение заряжаю третью таблетку ксанакса	0
923260103301779457	СУКА таблетку сиофора половиной литра воды глотаю кулак этим сволочам хны	0
1089614221954953216	випила эутирокс стимулон велерьянку глицин вместе плиз тревога уходи	1
1101026892445110272	ЮЗЕРНЕЙМ ЮЗЕРНЕЙМ ЮЗЕРНЕЙМ самая правильная профилактика именно гриппа вакцина пара препаратов именно противогриппозных тамифлю принимать профилактически доме больные организма полезно	0
1145544332423905285	доброе утро коллеги кофеин состоит углерода водорода азота кислорода кокаин талидомид нейлон тротил героин приятного кофепития	0
1100004577494077441	медвед ципромед блять резервед одна мамзель магазин reserved назвала 😕	0
1091547750422990849	возможность выслать пару лафеток феназепама ксанакса откажусь скоростей сниматься самое	0
1196852316206436354	преддверии гриппа осельтамивир продаваемый тамифлю стал стандартом лечения гриппа большинстве стран дороговато работает ☝ ️ остальное фуфломицины облегчение симптомов ведитесь рекламу	0
931065041754951680	че lil peep говорят умер овердоза ксанакса раньше героина умирали спидбола блядь транквилизаторов	0
747718782437699584	контрабандисту пытавшемуся забайкальск ввезти жиросжигающий сибутрамин грозит семь лет колонии	0
945278945251024896	самом деле мечтаю свалить америку ради круто работой прост выписать аддерал ХУЯРИТЬ МАКСИМАЛКАХ	0
1096665757960810496	сегодня решила устроить небольшой зажор сказать дать метаболизму взбодриться блинчик нутеллой бутера колбаской банан кружка кофе надеюсь доза метформина спасёт обедать пожалуй буду ужина бисрак помощь доброеутро	0
689206757286096897	ЮЗЕРНЕЙМ драйв пашол ая второй день ждру бодрячком слава сибутрамину	0
1061392635301126144	сибутрамин входит состав таблеток похудения крайней мере тех действуют та лида сибутрамин разбодяженный слабительным мочегонкой мешало говнище убрать продажи	0
968261968321830912	сальбутомол ещё ладно препарат которым активно лечат астму чудо науки здоровый человек использует подобные бронхорасширяющие препараты имеет вдвое больший потенциал выносливости	0
865993522440286210	читал фанфик диппер болен раком спиздил оксикодон больницы четыре месяца жил припеваюче подорвал юанк лишил отца ног	0
963837895890087942	ля поцаны подгоните лоперамид ибо хуйня жизнь	0
1158330400982351873	итак ближайшие пару недель пройдет сегодня куплю последнюю пачку прозака	0
1099623363952214016	ЮЗЕРНЕЙМ флуоксетин ток привыкание попробуй смешивать магний валерьянку тенотен	0
678119743769980928	генеральная уборка нахожу таблы флуоксетина 💊 понимаю вернула свой	0
1007905017024733185	смогла наутро кветиапина помыть голову купить редбулл опоздать работу полчаса надеюсь потомки сложат легенды историки будут сраться тему правда сойдутся кветиапин поменьше	0
866035529120395264	ЮЗЕРНЕЙМ знаю насчет зачаточных антидепр велаксин хорошее успокоительное кучей позмтивных эффектов бифрен	0
